id,name,301_redirect,permalink,entityType,givenName,familyName,sortName,alternateName,gender,birthDate,birthPlace,deathDate,deathPlace,webpage,relatedWebpage,sameAs,image
1003707,Sir Peter Lely,,,Person,,,"Lely, Peter","",Male,1618-01-01,"Soest (Arnsberg district, North Rhine-Westphalia, Germany)",1680-01-01,"London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500002184,
1003692,Wilhelm Lehmbruck,,,Person,,,"Lehmbruck, Wilhelm","",Male,1881-01-01,"Duisburg (Düsseldorf district, North Rhine-Westphalia, Germany)",1919-01-01,"Berlin (Berlin state, Germany)",,,http://vocab.getty.edu/ulan/500019056,
1003690,Karl-Ernest-Rodolphe-Heinrich-Salem Lehmann,,,Person,,,"Lehmann, Karl-Ernest-Rodolphe-Heinrich-Salem","",Male,1814-01-01,"Kiel (Schleswig-Holstein, Germany)",1882-01-01,"Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500032345,
1003682,Alphonse Legros,,,Person,,,"Legros, Alphonse","",Male,1837-01-01,"Dijon (Côte-d'Or, Burgundy region, France)",1911-01-01,"Watford (Hertfordshire, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500013515,
1003663,Edward Brown Lee,,,Person,,,"Lee, Edward B.","",Male,1876-01-01,,1956-01-01,,,,http://vocab.getty.edu/ulan/500269653,
1003656,Claude-Nicholas Ledoux,,,Person,,,"Ledoux, Claude-Nicholas","",Male,1736-01-01,"Dormans (Marne, Champagne-Ardenne, France)",1806-01-01,"Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500006461,
1003653,Jakob Friedrich Leclerc,,,Person,,,"Leclerc, Jakob F.","",Male,1717-01-01,"London (Greater London, England, United Kingdom)",1768-01-01,"Vienna (Wien state, Austria)",,,http://vocab.getty.edu/ulan/500011922,
1003639,Edward Lear,,,Person,,,"Lear, Edward","",Male,1812-01-01,"Greater London (England, United Kingdom)",1888-01-01,"San Remo (Imperia province, Liguria, Italy)",,,http://vocab.getty.edu/ulan/500016261,
1008787,Charles F. Wintersteen,,,Person,,,"Wintersteen, Charles F.","",Male,1884-01-01,,1962-01-01,,,,"",
1008749,Samuel Williamson,,,Person,,,"Williamson, Samuel","",Male,1794-01-01,,1813-01-01,,,,"",
1008706,William H. Whitehead,,,Person,,,"Whitehead, William H.","",Male,1860-01-01,,1880-01-01,,,,"",
1008482,Nicholas Vassielieve,,,Person,,,"Vassielieve, Nicholas","",Male,1876-01-01,,1958-01-01,,,,"",
1008475,Daniel Van Voorhis,,,Person,,,"Van Voorhis, Daniel","",Male,1741-01-01,,1824-01-01,,,,"",
1008468,John Vredenbergh Van Pelt,,,Person,,,"Van Pelt, John V.","",Male,1877-01-01,,1962-01-01,,,,"",
1008440,Gottardo Valentine,,,Person,,,"Valentine, Gottardo","",Male,1820-01-01,,1844-01-01,,,,"",
1008422,Duncan Urquhart,,,Person,,,"Urquhart, Duncan","",Male,1791-01-01,,1805-01-01,,,,"",
1008366,Thomas Tufft,,,Person,,,"Tufft, Thomas","",Male,1740-01-01,,1788-01-01,,,,"",
1008333,John C. Trautwine,,,Person,,,"Trautwine, John C.","",Male,1830-01-01,,1883-01-01,,,,"",
1008316,Hew Charles Torrance,,,Person,,,"Torrance, Hew C.","",Male,1859-01-01,Scotland,1931-01-01,,,,"",
1008292,Frank Foster Tingley,,,Person,,,"Tingley, Frank F.","",Male,1844-01-01,USA,1921-01-01,USA,,,"",
1008260,Henry George Thompson,,,Person,,,"Thompson, Henry George","",Male,1853-01-01,,1871-01-01,,,,"",
1008186,Zachariah A. Tannehill,,,Person,,,"Tannehill, Zachariah A.","",Male,1797-01-01,,1813-01-01,,,,"",
1008125,Arthur T. Sutcliffe,,,Person,,,"Sutcliffe, Arthur T.","",Male,1876-01-01,,1973-01-01,,,,"",
1008096,Joseph Stubbs,,,Person,,,"Stubbs, Joseph","",Male,1822-01-01,,1835-01-01,,,,"",
1008069,Karen Stoller,,,Person,,,"Stoller, Karen","",Female,1956-01-01,,,,,,"",
1008054,John Stevenson,,,Person,,,"Stevenson, John","",Male,1847-01-01,,1866-01-01,,,,"",
1007986,Johann Ehrenfried Stadler,,,Person,,,"Stadler, Johann E.","",Male,1701-01-01,,1741-01-01,,,,"",
1007913,H. Sonnenberg,,,Person,,,"Sonnenberg, H.","",Unknown,1874-01-01,,1904-01-01,,,,"",
1007879,Arthur Smith,,,Person,,,"Smith, Arthur","",Male,1880-01-01,,1910-01-01,,,,"",
1007720,Louis-Constant Sevin,,,Person,,,"Sevin, Louis-Constant","",Male,1821-01-01,,1888-01-01,,,,"",
1007657,Albertus Schurman,,,Person,,,"Schurman, Albertus","",Male,1756-01-01,,1762-01-01,,,,"",
1007637,Kristian E. Schneider,,,Person,,,"Schneider, Kristian","",Male,1864-01-01,Norway,1935-01-01,,,,"",
1007617,Gerrit Schenk,,,Person,,,"Schenk, Gerrit","",Male,1751-01-01,,1824-01-01,,,,"",
1007577,Richard Saunders,,,Person,,,"Saunders, Richard","",Male,1922-01-01,,1987-01-01,,,,"",
1007563,Alexandre Sandier,,,Person,,,"Sandier, Alexandre","",Male,1843-01-01,,1916-01-01,,,,"",
1007555,Dana A. Sanborn,,,Person,,,"Sanborn, Dana A.","",Unknown,1859-01-01,,1932-01-01,,,,"",
1007539,Frank Salisbury,,,Person,,,"Salisbury, Frank","",Male,1900-01-01,,,,,,"",
1007409,William Rorah,,,Person,,,"Rorah, William","",Male,1860-01-01,,1864-01-01,,,,"",
1007399,Orlando E. Romig,,,Person,,,"Romig, Orlando E.","",Male,1898-01-01,,1964-01-01,,,,"",
1007361,Sanford M. Robinson,,,Person,,,"Robinson, Sanford M.","",Male,1833-01-01,,1901-01-01,,,,"",
1007313,William Ridgway,,,Person,,,"Ridgway, William","",Male,1814-01-01,,1830-01-01,,,,"",
1007308,John Ridgway,,,Person,,,"Ridgway, John","",Male,1814-01-01,,1830-01-01,,,,"",
1007229,H. Rebele,,,Person,,,"Rebele, H.","",Unknown,1850-01-01,,1869-01-01,,,,"",
1007180,William T. Purviance,,,Person,,,"Purviance, William T.","",Male,1831-01-01,,1881-01-01,,,,"",
1007157,Johann Pruss,,,Person,,,"Pruss, Johann","",Male,1483-01-01,Germany,1510-01-01,,,,"",
1007126,Harry Powell,,,Person,,,"Powell, Harry","",Male,1853-01-01,,1922-01-01,,,,"",
1007122,Johannes Potente,,,Person,,,"Potente, Johannes","",Male,1908-01-01,,1987-01-01,,,,"",
1007016,Robert Phillip,,,Person,,,"Phillip, Robert","",Male,1895-01-01,,1981-01-01,,,,"",
1007006,Frederick Augustus Pettit,,,Person,,,"Pettit, Frederick A.","",Male,1852-01-01,"Peekskill, New York",1915-01-01,"Brooklyn, NY",,,"",
1006948,James Pentland,,,Person,,,"Pentland, James","",Male,1791-01-01,,1819-01-01,,,,"",
1006932,Hallsten Pehr,,,Person,,,"Pehr, Hallsten","",Male,1897-01-01,,1966-01-01,,,,"",
1006922,J. R. Pearson,,,Person,,,"Pearson, J. R.","",Unknown,1871-01-01,,1896-01-01,,,,"",
1006827,Frederick L. Owen,,,Person,,,"Owen, Frederick L.","",Male,1869-01-01,,1959-01-01,,,,"",
1006813,Andrew Osthoff,,,Person,,,"Osthoff, Andrew","",Male,1809-01-01,,1818-01-01,,,,"",
1006790,Anne Temple O'Neill,,,Person,,,"O'Neill, Anne T.","",Female,1863-01-01,"Harrisburg, PA",1952-01-01,"Pittsburgh, PA",,,"",
1004496,Louis Newton,,,Person,,,"Newton, Louis","",Male,1890-01-01,,1889-01-01,,,,"",
1004492,Timothy H. Newman,,,Person,,,"Newman, Timothy H.","",Male,1778-01-01,,1812-01-01,,,,"",
1000110,William Alexander,,,Person,,,"Alexander, William","",Male,1826-01-01,,1850-01-01,,,,"",
1000118,Uriah L. Allen,,,Person,,,"Allen, Uriah L.","",Male,1908-01-01,,1923-01-01,,,,"",
1000119,William Allen III,,,Person,,,"Allen, William","",Male,1788-01-01,,,,,,"",
1000129,F. Ross Altwater,,,Person,,,"Altwater, F. Ross","",Male,1886-01-01,,1959-01-01,,,,"",
1000334,William Baddley,,,Person,,,"Baddley, William","",Male,1795-01-01,"England, Shelton",1825-01-01,,,,"",
1000351,Dwight C. Baker,,,Person,,,"Baker, Dwight C.","",Male,1856-01-01,,1941-01-01,,,,"",
1000377,Arthur Bamkin,,,Person,,,"Bamkin, Arthur","",Male,1881-01-01,,1899-01-01,,,,"",
1000382,Jules Barbe,,,Person,,,"Barbe, Jules","",Male,1870-01-01,,1890-01-01,,,,"",
1000385,Susanna Barker,,,Person,,,"Barker, Susanna","",Female,1784-01-01,,,,,,"",
1000472,Jean Beaumont,,,Person,,,"Beaumont, Jean","",Male,1925-01-01,,1942-01-01,,,,"",
1000502,Albert F. Bellows,,,Person,,,"Bellows, Albert F.","",Male,1830-01-01,,1883-01-01,,,,"",
1000695,Jean-Frederic Bosset,,,Person,,,"Bosset, Jean-Frederic","",Male,1754-01-01,,1838-01-01,,,,"",
1000721,Michel Bouvier,,,Person,,,"Bouvier, Michel","",Male,1792-01-01,France,1874-01-01,,,,"",
1000733,Joseph Bowring,,,Person,,,"Bowring, Joseph","",Male,1760-01-01,,1817-01-01,,,,"",
1000737,Monimia Bunnell Boyd,,,Person,,,"Boyd, Monimia Bunnell","",Female,1822-01-01,,1862-01-01,,,,"",
1000744,Louise Miller Boyer,,,Person,,,"Boyer, Louise M.",Louise Rive-King Miller Boyer,Female,1890-01-01,"Pittsburgh, PA",1976-01-01,,,,"",
1000749,Charles Boyton,,,Person,,,"Boyton, Charles","",Male,1885-01-01,,1958-01-01,,,,"",
1000793,Samuel C. Brickley,,,Person,,,"Brickley, Samuel C.","",Male,1939-01-01,,,,,,"",
1000817,William Brooks,,,Person,,,"Brooks, William","",Male,1786-01-01,,1867-01-01,,,,"",
1000825,Abram M. Brown,,,Person,,,"Brown, Abram M.","",Male,1888-01-01,,1970-01-01,,,,"",
1000867,Alice Standish Buell,,,Person,,,"Buell, Alice Standish","",Female,1892-01-01,"Oak Park, IL",1964-01-01,,,,"",
1000909,Andrew R. Butler,,,Person,,,"Butler, Andrew R.","",Male,1896-01-01,,1979-01-01,,,,"",
1000922,Melchiore Cafa,,,Person,,,"Cafa, Melchiore","",Male,1630-01-01,,1680-01-01,,,,"",
1000967,Jerry Caplan,,,Person,,,"Caplan, Jerry","",Male,1922-01-01,,2004-01-01,Pittsburgh,,,"",
1000976,R. M. Cargo,,,Person,,,"Cargo, R. M.","",Unknown,1852-01-01,,1865-01-01,,,,"",
1000977,Robert M. Cargo,,,Person,,,"Cargo, Robert M.","",Male,1828-01-01,,1902-01-01,,,,"",
1001026,George J. B. Carstensen,,,Person,,,"Carstensen, George J.B.","",Male,1812-01-01,Algeria,1857-01-01,,,,"",
1001031,John W. Casilear,,,Person,,,"Casilear, John W.","",Male,1811-01-01,,1893-01-01,,,,"",
1001098,Charlie Chaplin,,,Person,,,"Chaplin, Charlie","",Male,1889-01-01,,1977-01-01,,,,"",
1001119,Henry Chawner,,,Person,,,"Chawner, Henry","",Male,1786-01-01,,1808-01-01,,,,"",
1001199,Frederick C. Clayter,,,Person,,,"Clayter, Frederick C.","",Male,1890-01-01,"Michigan, Muskegon",1978-01-01,,,,"",
1001205,James Clews,,,Person,,,"Clews, James","",Male,1817-01-01,,1836-01-01,,,,"",
1001218,Mauvo Codussi,,,Person,,,"Codussi, Mauvo","",Male,1440-01-01,,1504-01-01,,,,"",
1001269,Theodore Conrad,,,Person,,,"Conrad, Theodore","",Male,1910-01-01,,1994-01-01,,,,"",
1001281,Peter Contis,,,Person,,,"Contis, Peter","",Male,1890-01-01,Greece,1973-01-01,,,,"",
1001287,Robert Allen Cook,,,Person,,,"Cook, Robert A.","",Male,1872-01-01,,1949-01-01,,,,"",
1001291,Matthew Cooper I,,,Person,,,"Cooper, Matthew","",Male,1702-01-01,,1731-01-01,,,,"",
1001294,Robert Cooper,,,Person,,,"Cooper, Robert","",Male,1697-01-01,,1717-01-01,,,,"",
1001337,Morison Cousins,,,Person,,,"Cousins, Morison","",Male,1934-01-01,,2001-01-01,,,,"",
1001347,Sara Elizabeth Coyne,,,Person,,,"Coyne, Sara E.","",Female,1892-01-01,,1931-01-01,,,,"",
1001356,Isaac Eugene Craig,,,Person,,,"Craig, Isaac E.","",Male,1830-01-01,,1912-01-01,,,,"",
1001379,Samuel Hester Crone,,,Person,,,"Crone, Samuel H.","",Male,1858-01-01,,1913-01-01,,,,"",
1001384,Paul Cross,,,Person,,,"Cross, Paul","",Male,1630-01-01,,1716-01-01,,,,"",
1001385,John Crouch I,,,Person,,,"Crouch, John","",Male,1765-01-01,,1793-01-01,,,,"",
1001389,Isaac Cruikshank,,,Person,,,"Cruikshank, Isaac","",Male,1764-01-01," Edinburgh (Edinburgh, Scotland, United Kingdom)",1810-01-01," London (Greater London, England, United Kingdom)",,,"",
1001414,B. L. H. Dabbs,,,Person,,,"Dabbs, B. L.","",Unknown,1839-01-01,,1899-01-01,,,,"",
1001436,Richard Henry Dana,,,Person,,,"Dana, Richard H.","",Male,1879-01-01,,1933-01-01,,,,"",
1001470,John David,,,Person,,,"David, John","",Male,1763-01-01,,1794-01-01,,,,"",
1001474,Arthur B. Davies,,,Person,,,"Davies, Arthur B.","",Male,1862-01-01,,1928-01-01,,,,"",
1001498,Selden I. Davis,,,Person,,,"Davis, Selden I.","",Male,1904-01-01,,1971-01-01,,,,"",
1001494,Allen Lape Davison,,,Person,,,"Davison, Allen L.","",Male,1913-01-01,,1974-01-01,,,,"",
1001495,T. Raffles Davison,,,Person,,,"Davison, T. R.","",Unknown,1853-01-01,,1937-01-01,,,,"",
1001581,G. Henry Desmond,,,Person,,,"Desmond, G. H.","",Male,1876-01-01,,1965-01-01,,,,"",
1001620,Christophe Dihl,,,Person,,,"Dihl, Christophe","",Male,1753-01-01,,1830-01-01,,,,"",
1001636,John D. Dluzynski,,,Person,,,"Dluzynski, John D.","",Male,1953-01-01,,,,,,"",
1001672,Herbert C. Douden,,,Person,,,"Douden, Herbert C.","",Male,1901-01-01,,1991-01-01,,,,"",
1001699,Jean Pierre Drouin,,,Person,,,"Drouin, Jean P.","",Male,1782-01-01,,1861-01-01,,,,"",
1001768,John Earle,,,Person,,,"Earle, John","",Male,1844-01-01,,1905-01-01,,,,"",
1001791,Harold Edgerton,,,Person,,,"Edgerton, Harold","",Male,1903-01-01,,1990-01-01,,,,"",
1001794,Stephen Edlich,,,Person,,,"Edlich, Stephen","",Male,1944-01-01,,1989-01-01,,,,"",
1001801,John Edwards III,,,Person,,,"Edwards, John","",Male,1788-01-01,,1811-01-01,,,,"",
1001839,John Elliot Sr.,,,Person,,,"Elliot, John","",Male,1713-01-01,England,1791-01-01,,,,"",
1001908,Alfeo Faggi,,,Person,,,"Faggi, Alfeo","",Male,1885-01-01,,1966-01-01,,,,"",
1001927,Henry Farrer,,,Person,,,"Farrer, Henry","",Male,1843-01-01,,1903-01-01,,,,"",
1001963,Jean Pierre Feulard,,,Person,,,"Feulard, Jean P.","",Male,1790-01-01,,1849-01-01,,,,"",
1001987,Hans Erich Fischer,,,Person,,,"Fischer, Hans E.","",Male,1909-01-01,,1958-01-01,,,,"",
1001999,Raymond Antonio Fisher,,,Person,,,"Fisher, Raymond A.","",Male,1898-01-01,,1959-01-01,,,,"",
1002002,Edwin Beer Fishley,,,Person,,,"Fishley, Edwin B.","",Male,1832-01-01,,1912-01-01,,,,"",
1002020,James Richard Fleming,,,Person,,,"Fleming, James R.","",Male,1865-01-01,,1936-01-01,,,,"",
1002067,Paul Fouillen,,,Person,,,"Fouillen, Paul","",Male,1899-01-01,,1958-01-01,,,,"",
1002081,Godfrey Frankenstein,,,Person,,,"Frankenstein, Godfrey","",Male,1820-01-01,,1873-01-01,,,,"",
1002196,Albert E. Gallatin,,,Person,,,"Gallatin, Albert E.","",Male,1881-01-01,,1952-01-01,,,,"",
1002209,Baldwin Gardiner,,,Person,,,"Gardiner, Baldwin","",Male,1814-01-01,"Philadelphia, Pennsylvania",1846-01-01,,,,"",
1002307,James Gillingham,,,Person,,,"Gillingham, James","",Male,1765-01-01,,1770-01-01,,,,"",
1002329,Thomas Godwin,,,Person,,,"Godwin, Thomas","",Male,1834-01-01,,1854-01-01,,,,"",
1002357,Jerry Gordon,,,Person,,,"Gordon, Jerry","",Male,1949-01-01,,1997-01-01,,,,"",
1002417,Thomas Green,,,Person,,,"Green, Thomas","",Male,1830-01-01,,1859-01-01,,,,"",
1002428,Giles Grendey,,,Person,,,"Grendey, Giles","",Male,1693-01-01,,1780-01-01,,,,"",
1002463,Walter H. Gruber,,,Person,,,"Gruber, Walter H.","",Male,1920-01-01,Switzerland,1960-01-01,,,,"",
1002469,Maurice-Gustave Guerchet,,,Person,,,"Guerchet, Maurice-Gustave","",Male,1869-01-01,,1902-01-01,,,,"",
1002473,Monica Guggisberg,,,Person,,,"Guggisberg, Monica","",Female,1955-01-01,,,,,,"",
1002475,Lurelle Guild,,,Person,,,"Guild, Lurelle","",Unknown,1898-01-01,,1986-01-01,,,,"",
1002528,Reuben Haley,,,Person,,,"Haley, Reuben","",Male,1872-01-01,,1933-01-01,,,,"",
1002556,Constance E. Hanna,,,Person,,,"Hanna, Constance E.","",Female,1960-01-01,,,,,,"",
1002557,Thomas Hannam,,,Person,,,"Hannam, Thomas","",Male,1759-01-01,,1800-01-01,,,,"",
1002603,Napthali Hart,,,Person,,,"Hart, Napthali","",Unknown,1791-01-01,,1805-01-01,,,,"",
1002612,William Stanley Haseltine,,,Person,,,"Haseltine, William S.","",Male,1835-01-01," Philadelphia (Philadelphia county, Pennsylvania, United States)",1900-01-01," Rome (Roma province, Lazio, Italy)",,,"",
1002626,George Hausdorf,,,Person,,,"Hausdorf, George","",Male,1894-01-01,,1959-01-01,,,,"",
1002647,Thomas Hazelhurst,,,Person,,,"Hazelhurst, Thomas","",Male,1740-01-01,,1821-01-01,,,,"",
1002747,Joseph D. Hiland,,,Person,,,"Hiland, Joseph D.","",Male,1952-01-01,,,,,,"",
1002772,Auguste Hipolyte,,,Person,,,"Hipolyte, Auguste","",Male,1799-01-01,,1814-01-01,,,,"",
1002797,Henry Hobdell,,,Person,,,"Hobdell, Henry","",Male,1767-01-01,,1773-01-01,,,,"",
1002837,Edouard Honore,,,Person,,,"Honore, Edouard","",Male,1816-01-01,,1855-01-01,,,,"",
1002839,Samuel Stevens Hood,,,Person,,,"Hood, Samuel S.","",Male,1917-01-01,,1959-01-01,,,,"",
1002883,David Huchthausen,,,Person,,,"Huchthausen, David","",Male,1951-01-01,,,,,,"",
1002903,Suzanne Humbert,,,Person,,,"Humbert, Suzanne","",Female,1913-01-01,,1952-01-01,,,,"",
1003044,Sergei Isupov,,,Person,,,"Isupov, Sergei","",Male,1963-01-01,,,,,,"",
1003081,Robert A. Jacobs,,,Person,,,"Jacobs, Robert A.","",Male,1905-01-01,,1993-01-01,,,,"",
1003095,Joseph James,,,Person,,,"James, Joseph","",Male,1828-01-01,,1875-01-01,,,,"",
1003109,Julia Jaques,,,Person,,,"Jaques, Julia","",Female,1826-01-01,,1836-01-01,,,,"",
1003119,Norman M. Jeannero,,,Person,,,"Jeannero, Norman M.","",Male,1886-01-01,,1954-01-01,,,,"",
1003134,William Jessen,,,Person,,,"Jessen, William","",Male,1883-01-01,,1886-01-01,,,,"",
1003168,George Jones,,,Person,,,"Jones, George","",Male,1860-01-01,,1891-01-01,,,,"",
1003215,Estelle E. Kaiser,,,Person,,,"Kaiser, Estelle E.","",Female,1905-01-01,,1998-01-01,,,,"",
1003262,Marthe Katzer,,,Person,,,"Katzer, Marthe","",Female,1900-01-01,,,,,,"",
1004338,William Morris,,,Person,,,"Morris, William","",Male,1957-01-01,,,,,http://www.wmorris.com/,"",
1007631,Werner Schmidt,,,Person,,,"Schmidt, Werner","",Male,1953-01-01,,,,,,http://vocab.getty.edu/ulan/500265096,
1003986,Richard Marquis,,,Person,,,"Marquis, Richard","",Male,1945-01-01,"Bumblebee, Arizona",,,,http://www.richardmarquis.com/index.php?page=propaganda,"",
1004511,Charles Thrupp Nightingale,,,Person,,,"Nightingale, Charles T.","",Male,1878-01-01,,1928-01-01,,,http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=113178,"",
1001070,David Celento,,,Person,,,"Celento, David","",Male,1966-01-01,,,,,http://www.celentohenn.com/profile.html,"",
1002800,G. Hodgetts,,,Person,,,"Hodgetts, G.","",Unknown,,,,,,,"",
1008798,Bill Witt,,,Person,,,"Witt, Bill","",Male,1921-01-01,"Newark, New Jersey",,,,http://www.stephencohengallery.com/current/bill-witt.html,"",
6636,Malick Sidibé,,,Person,,,"Sidibé, Malick","",Male,1936-01-01,,2016-01-01,,,,http://vocab.getty.edu/ulan/500125335,
1006960,Jack Perlmutter,,,Person,,,"Perlmutter, Jack","",Male,1920-01-01,"New York City (New York State, United States)",2006-01-01,"Bethesda, MD",,,http://vocab.getty.edu/ulan/500041000,
1001894,Grete Holst Evan,,,Person,,,"Evan, Grete H.","",Female,1916-01-01,,,,,,"",
1001930,Mary Fedden,,,Person,,,"Fedden, Mary","",Female,1915-01-01,"Bristol (Bristol, England, United Kingdom)",,,,,http://vocab.getty.edu/ulan/500025893,
1002346,Anne Temeles Golomb,,,Person,,,"Golomb, Anne T.","",Female,1915-01-01,,,,,,"",
1002511,Ole Hagen,,,Person,,,"Hagen, Ole","",Male,1913-01-01,,,,,,http://vocab.getty.edu/ulan/500081130,
1000387,William  Barnard,,,Person,,,"Barnard, William","",Male,,,1910-01-01,,,http://www.silvercollection.it/ENGLABARNARD.html,"",
1002513,Hagiwara Hideo,,,Person,,,Hagiwara Hideo,"",Male,1913-01-01,"Kofu, Yamanashi prefecture",,,,,"",
1004248,Minami Keiko,,,Person,,,Minami Keiko,"",Female,1911-01-01,,,,,,"",
1004407,Nakao Yoshitaka,,,Person,,,Nakao Yoshitaka,"",Male,1911-01-01,Ehime prefecture,,,,,"",
1002416,Robert Berkeley Green,,,Person,,,"Green, Robert B.","",Male,1911-01-01,,,,,,"",
1002771,Theo Hios,,,Person,,,"Hios, Theo","",Male,1910-01-01,,,,,,"",
1000559,Rebecca R. Berman,,,Person,,,"Berman, Rebecca R.","",Female,1910-01-01,,,,,,"",
1007185,Leonard Pytlak,,,Person,,,"Pytlak, Leonard","",Male,1910-01-01,"Newark, New Jersey",,,,,"",
1008710,Frederick Whiteman,,,Person,,,"Whiteman, Frederick","",Male,1909-01-01,Pennsylvania,,,,,"",
1006903,Josephine Paul,,,Person,,,"Paul, Josephine","",Female,1908-01-01,,,,,,"",
